sequence_id,t,X,Y,vx,vy,speed,motion_class,distance,threat,intent
1,6,-50.45256029710007,92.5585677461247,0.5387973169330957,-0.3868857879708272,0.6633122655794258,1,105.41607706486934,0.3484847632623952,idle
1,7,-50.3683895940814,91.65934958385358,0.08417070301867396,-0.8992181622711058,0.9031489415400334,-2,104.58685881331482,0.35138647666495537,idle
1,8,-49.87962516118223,91.02722209797417,0.4887644328991667,-0.6321274858794151,0.799046825456102,-2,103.79755377220583,0.3541709624261244,idle
1,9,-50.37511213200634,90.6747869956161,-0.49548697082411397,-0.35243510235807857,0.6080442743999862,-1,103.72834192742388,0.3544161755313697,idle
2,0,54.846250310954005,87.03633875447697,-5.63217526906881,0.033477892205369716,5.632274765206048,-1,102.87582532818823,0.35745054814548927,reposition
2,1,50.183417826197534,86.44140877233367,-4.662832484756474,-0.5949299821432957,4.700632772782113,-1,99.95245157205703,0.36805440365510356,reposition
2,2,43.36481013356512,87.32892292196829,-6.818607692632414,0.8875141496346121,6.876124797575127,-1,97.50306424226487,0.3771807956527213,reposition
2,3,38.95573317775799,87.6205183251014,-4.409076955807134,0.29159540313311705,4.418708802507568,-1,95.89006402634271,0.3833140544627937,reposition
2,4,33.57735954719304,88.0241195825729,-5.378373630564951,0.4036012574714987,5.39349579447217,-1,94.21085236026988,0.389805055078448,reposition
2,5,29.402768816289036,88.42129961382764,-4.174590730904004,0.397180031254743,4.193442469830384,-1,93.18180637582861,0.3938370382452916,reposition
2,6,24.507863630841996,87.890492040341,-4.89490518544704,-0.5308075734866399,4.923601675053242,-1,91.2434872790447,0.40154532098886225,reposition
2,7,18.817562903586186,88.0027355263137,-5.69030072725581,0.11224348597269802,5.69140764369864,-1,89.99212262050905,0.4066016880370706,reposition
2,8,14.245907339815254,88.35891324187523,-4.571655563770933,0.3561777155615351,4.585509476472637,-1,89.49996326937702,0.40860774872499256,reposition
2,9,8.347140964956626,87.8617580228192,-5.898766374858629,-0.4971552190560331,5.919679725880233,-1,88.25736957982201,0.4137167592091903,reposition
3,0,-46.926543256653005,111.35802486284817,6.162982057760836,0.12201830642911596,6.16418983414575,1,120.84167395138665,0.29866977734441874,reposition
3,1,-42.17178377819146,111.58556035906638,4.754759478461544,0.2275354962182119,4.760200636534049,1,119.2887112332151,0.3033442097898416,reposition
3,2,-34.02670754541743,111.6668697997083,8.145076232774029,0.08130944064191273,8.145482064484451,1,116.73605542953031,0.31118722001988774,reposition
3,3,-26.399000796291755,110.97428382014982,7.627706749125675,-0.692585979558468,7.659085166633045,1,114.07102573588868,0.31959194865228563,reposition
3,4,-22.205080644937805,111.20866855681237,4.193920151353951,0.23438473666254905,4.200464550584033,1,113.40385164811265,0.32173131202371247,reposition
3,5,-15.288982409646483,111.39076625338618,6.916098235291321,0.1820976965738036,6.918495094404362,1,112.43511813325496,0.3248631762881574,reposition
3,6,-9.289375607297803,111.8706029406031,5.999606802348681,0.4798366872169293,6.018764410507183,1,112.25562035580907,0.32544682212828413,reposition
3,7,-3.1769880490728744,111.39065604219505,6.1123875582249285,-0.4799468984080553,6.131201406513606,1,111.4359524865048,0.3281253677532564,reposition
3,8,1.9478302670388885,112.00184370222217,5.124818316111763,0.6111876600271262,5.161134868313755,1,112.01877983376804,0.32621852557328346,reposition
3,9,7.482944079101074,111.56877464521277,5.5351138120621854,-0.43306905700940185,5.552029693780518,1,111.81943448222775,0.326869475643665,reposition
4,0,80.98304061214236,43.858511489458486,-3.899734466494777,-6.149829177609344,7.282055192247757,-2,92.09680720230675,0.3981334326286744,attack
4,1,76.59891564916454,39.411677465690225,-4.384124962977822,-4.446834023768261,6.244588419259376,-2,86.14333519946518,0.4225559765881961,attack
4,2,72.91217134373406,35.750175119405924,-3.6867443054304854,-3.6615023462842977,5.196025693303444,-1,81.20504757172564,0.4439468301135534,attack
4,3,67.55270208100835,32.95914194009224,-5.359469262725706,-2.7910331793136898,6.042663070710753,-1,75.16430400045368,0.47159107284475804,attack
4,4,63.21740706454764,31.200945462698797,-4.335295016460703,-1.7581964773934398,4.678251567933015,-1,70.49779821902968,0.49411945356447123,attack
4,5,60.9904064904083,26.9296719117862,-2.2270005741393484,-4.271273550912596,4.8169813476847185,-2,66.67111003381964,0.5133943065317925,attack
4,6,57.73853285243197,24.784215103138028,-3.251873637976327,-2.1454568086481727,3.8958525479206982,-1,62.83307643454983,0.5334815646364212,attack
4,7,55.71056221044955,23.583002996913475,-2.027970641982421,-1.201212106224553,2.357026823963406,-1,60.49648561823075,0.5460936181170346,attack
4,8,53.661865051341,20.063108191607338,-2.048697159108547,-3.5198948053061367,4.072691921832605,-2,57.289825196944655,0.5638887763586254,attack
4,9,50.37058425126944,17.534461025686394,-3.2912808000715583,-2.528647165920944,4.150492235222191,-1,53.33528926775919,0.5866347452068816,attack
5,0,-73.04619767530761,135.4082447227285,6.9095124635298,-0.5238291367493924,6.929340477143641,1,153.85428084297962,0.21469372348058025,reposition
5,1,-67.90593436446687,134.57493923217527,5.140263310840744,-0.8333054905532296,5.207370252378988,1,150.7369569523511,0.22149183122474927,reposition
5,2,-63.11503312795472,134.5707166012324,4.790901236512153,-0.004222630942884698,4.7909030973946605,1,148.63641940423628,0.2261935582002316,reposition
5,3,-59.33391616656165,133.97359204915145,3.7811169613930655,-0.5971245520809338,3.827976385302316,1,146.524526869098,0.2310213222307263,reposition
5,4,-53.4484680641695,134.77157752703485,5.885448102392156,0.7979854778833972,5.939299637908853,1,144.98316056539846,0.234609791730057,reposition
5,5,-48.472687981492186,134.44934731765474,4.975780082677313,-0.32223020938011937,4.9862029380085815,1,142.92035710245918,0.2394995907203745,reposition
5,6,-42.32912533211507,134.9442315397091,6.14356264937712,0.49488422205436594,6.1634626972230455,1,141.42736820440564,0.24310211877548352,reposition
5,7,-38.912117183270674,135.15913149960932,3.417008148844393,0.2148999599002026,3.4237591448631566,1,140.6490088532915,0.24500171008256938,reposition
5,8,-32.98725536958855,135.2470173204025,5.924861813682124,0.08788582079318859,5.925513600416855,1,139.2117621139956,0.24854841557373783,reposition
5,9,-29.41003525187221,135.51414289147323,3.5772201177163456,0.26712557107072227,3.5871799287622035,1,138.66878919615255,0.24990163664536758,reposition
6,0,-55.5058299008517,137.65026170399037,5.419119021202699,-0.7551128921445672,5.471475710066146,1,148.41998416709026,0.22668365093970605,reposition
6,1,-50.49639377400898,137.68933043559286,5.009436126842722,0.039068731602509295,5.009588473588029,1,146.65686993789842,0.23071578374740057,reposition
6,2,-45.50541749136181,138.1303528955283,4.99097628264717,0.4410224599354279,5.010423641181857,1,145.43293097543733,0.2335569557549901,reposition
6,3,-42.00539252713041,138.51057630058457,3.500024964231401,0.38022340505627034,3.5206170748883787,1,144.73987960641105,0.2351812475209707,reposition
6,4,-39.15401891736768,138.3333310219991,2.85137360976273,-0.1772452785854841,2.8568772026869103,1,143.76768645639243,0.23747881379410005,reposition
6,5,-34.86251507986931,138.3290427468302,4.291503837498367,-0.004288275168910339,4.291505980022297,1,142.65454435435447,0.2401370580235033,reposition
6,6,-29.656177413015428,138.17445375758297,5.206337666853884,-0.1545889892472382,5.2086322251525905,1,141.3211538657914,0.24336046525931496,reposition
6,7,-25.85369051306484,138.190929490182,3.8024868999505888,0.01647573259902797,3.802522593497705,1,140.5885710379965,0.24514982851884348,reposition
6,8,-21.262082712138135,138.58151901201757,4.591607800926706,0.3905895218355829,4.60819079163382,1,140.20311541808186,0.24609659582174465,reposition
6,9,-15.865831327045267,138.77956149439433,5.396251385092868,0.19804248237675615,5.3998842428280485,1,139.68353980435427,0.24737858127772255,reposition
7,0,-81.48772004672594,52.47797142891708,5.390039578877971,-5.858987686458625,7.961172236043183,-2,96.92360911412564,0.3793727336308075,attack
7,1,-78.8527271156498,44.82512845028374,2.63499293107614,-7.652842978633334,8.093774978490492,-2,90.70305790964035,0.4037212642572455,attack
7,2,-75.4594191091169,41.666487718085406,3.3933080065329055,-3.158640732198335,4.635898025442617,1,86.19872464860903,0.42232198996837167,attack
7,3,-72.95686727582162,39.74004188998046,2.502551833295266,-1.9264458281049461,3.1581575652510514,1,83.07812836191758,0.43570874120546216,attack
7,4,-70.70002273931026,36.39154260228984,2.2568445365113687,-3.348499287690625,4.038043429886043,-2,79.51627247496744,0.451507757457645,attack
7,5,-65.1506308345196,33.781702556681495,5.549391904790655,-2.6098400456083413,6.132455917217587,1,73.38806528151534,0.48004249256796405,attack
7,6,-63.981893969371086,30.40820926483397,1.1687368651485204,-3.3734932918475233,3.5702104770023615,-2,70.84025653963837,0.49243019453697806,attack
7,7,-58.789347808538075,27.191323528282492,5.19254616083301,-3.216885736551478,6.108264031163844,1,64.77310777609014,0.5232316027985506,attack
7,8,-57.08996419274086,24.049021325710097,1.6993836157972169,-3.1423022025723957,3.572389649230799,-2,61.94852248643944,0.5382214293035911,attack
7,9,-53.05466992967892,21.61042646602885,4.035294263061932,-2.438594859681246,4.714906645858891,1,57.28707125862534,0.5639043057215495,attack
8,0,23.530627005201428,74.2195397540777,0.03369169710444698,0.05350090286392218,0.06322560447344602,2,77.8603267946201,0.4590467290261943,idle
8,1,23.488770443884132,73.75450240051397,-0.04185656131729684,-0.4650373535637337,0.466917243132945,-2,77.40445052652274,0.4611441914074066,idle
8,2,23.561922905776832,73.60548882675728,0.07315246189269908,-0.14901357375668656,0.16600098748110584,-2,77.28474750197262,0.4616965254663931,idle
8,3,23.444289105578513,73.11887297206816,-0.11763380019831897,-0.48661585468911417,0.5006323011791339,-2,76.78544312805252,0.4640075611621716,idle
8,4,22.543857463948065,73.02383724970494,-0.900431641630448,-0.09503572236321567,0.9054330067842687,-1,76.42451384226268,0.4656853262901792,idle
8,5,22.62560449388715,72.81281129809105,0.08174702993908468,-0.21102595161388946,0.22630627290998634,-2,76.24712104627442,0.4665121516584893,idle
8,6,23.480595697061354,72.93958995329466,0.854991203174203,0.1267786552036108,0.8643395079021364,1,76.62585827802269,0.46474863809876127,idle
8,7,22.651044589085167,72.93552358131305,-0.8295511079761875,-0.00406637198160975,0.8295610743794655,-1,76.37185621062903,0.46593060972842604,idle
8,8,22.68169666739308,73.01602339320645,0.030652078307914308,0.08049981189340716,0.08613808460529203,2,76.45782521016997,0.4655302259723014,idle
8,9,22.585105820966486,72.47465109843776,-0.09659084642659471,-0.5413722947686895,0.5499215881891917,-2,75.91219965713377,0.4680772200487528,idle
9,0,72.47933280560878,203.07428912838702,3.09270912337487,18.64824516103508,18.902960014449445,2,215.62101147371035,0.11576301928264233,retreat
9,1,77.25236238543188,224.90465265664554,4.773029579823109,21.830363528258523,22.34606415335341,2,237.80250267971627,0.09273354303736807,retreat
9,2,81.30055836685055,248.08011435259272,4.048195981418671,23.17546169594718,23.526366390165087,2,261.06229894022835,0.07348874678858704,retreat
9,3,85.05733389586689,274.25889846472404,3.7567755290163425,26.178784112131307,26.446967689415633,2,287.1457703616001,0.05661633656005797,retreat
9,4,89.0372622283841,301.4839275696222,3.9799283325172095,27.225029104898166,27.514396945863187,2,314.35679195451024,0.04312864353009565,retreat
9,5,93.82682011739902,331.59907405296144,4.789557889014932,30.115146483339245,30.49363724591091,2,344.61778550464305,0.03186720498036061,retreat
9,6,98.6006848359596,363.2417437408562,4.773864718560568,31.64266968789475,32.00075513684529,2,376.3863167624695,0.0231939649033976,retreat
9,7,102.90141637608596,399.9439925982439,4.300731540126357,36.70224885738769,36.9533674104249,2,412.9696099080764,0.016087767166995132,retreat
9,8,108.4497519942354,439.4963166764877,5.5483356181494345,39.55232407824385,39.939583975325206,2,452.67909282383556,0.010815327605790466,retreat
9,9,113.80218192534531,485.93632292404067,5.352429931109915,46.440006247552944,46.7474350787313,2,499.0842078726865,0.006799935999199022,retreat
10,0,-16.057715099547437,135.05419260987634,1.8805253639886799,-14.102175913515346,14.227007455552174,-2,136.0054600217352,0.256646763601918,attack
10,1,-16.794776679159103,121.10703707897167,-0.737061579611667,-13.947155530904661,13.966617599669009,-2,122.26601716646472,0.29444584767385695,attack
10,2,-17.770817960001725,109.68579943168488,-0.9760412808426222,-11.421237647286784,11.462867266862592,-2,111.11605000149764,0.32917672972856526,attack
10,3,-15.12181736754192,100.36904874095568,2.6490005924598052,-9.316750690729203,9.686023310526124,-2,101.50179951932688,0.36239590838940194,attack
10,4,-14.761401781968527,90.41461427566391,0.3604155855733934,-9.954434465291767,9.960957028223383,-2,91.61168843103914,0.40006954507045084,attack
10,5,-14.486582180382095,82.74778180434271,0.27481960158643065,-7.666832471321197,7.671756380172744,-2,84.00628819801571,0.43168337747001656,attack
10,6,-13.599973864872583,74.18519347608658,0.8866083155095124,-8.562588328256124,8.608367625997314,-2,75.42149706953327,0.4703797317014693,attack
10,7,-11.694232210565321,68.2426766188251,1.9057416543072607,-5.942516857261478,6.240621591780631,-2,69.23740303547036,0.5003867245814515,attack
10,8,-11.652099803008694,61.30658530352623,0.042132407556627394,-6.936091315298873,6.936219278103235,-2,62.40407704147072,0.5357751134485951,attack
10,9,-10.477216054654427,54.3198349400069,1.1748837483542671,-6.986750363519327,7.084845267490634,-2,55.32103148139505,0.5751005897357221,attack
11,0,-0.01422915282420023,93.14834634977817,1.411786165150033,7.194363510664285,7.33157599017338,2,93.14834743658643,0.3939688339881305,retreat
11,1,1.4014800533748826,100.69809471512562,1.4157092061990828,7.549748365347453,7.68133666340588,2,100.70784689187043,0.3652846125226715,retreat
11,2,-0.07964748554039414,110.94962216586931,-1.4811275389152767,10.251527450743698,10.357970547355539,2,110.94965075416467,0.3297249333060502,retreat
11,3,-1.3858007892143094,121.48379769370904,-1.3061533036739152,10.534175527839723,10.614842933554675,2,121.49170155164266,0.29673463764301633,retreat
11,4,-2.852510871028064,133.6431601376,-1.4667100818137546,12.159362443890974,12.247503153949395,2,133.67359900082565,0.26270173179829115,retreat
11,5,-4.0625456164677765,147.95656184504892,-1.210034745439713,14.313401707448927,14.364457961370253,2,148.01232539857506,0.22760963286042546,retreat
11,6,-6.182083933827092,161.56422711807457,-2.119538317359315,13.607665273025637,13.77174632577373,2,161.68245930225598,0.1985281067774317,retreat
11,7,-6.8464077887515,178.10086070842854,-0.6643238549244084,16.53663359035397,16.549972105289026,2,178.2324041376678,0.16824668030556503,retreat
11,8,-5.9895815428152925,196.00496624554808,0.856826245936207,17.904105537119534,17.92459612655302,2,196.09646065132455,0.1407226134816797,retreat
11,9,-8.074841682091906,215.33738469154105,-2.085260139276613,19.332418445992985,19.444554837265514,2,215.488728972036,0.11591625483012585,retreat
12,0,-52.820347391694284,119.27742744670344,-0.682184029761487,0.6498070863647251,0.9421381533254211,-1,130.44958335266108,0.27130928561590356,idle
12,1,-52.119737326828066,119.67780890594277,0.7006100648662216,0.40038145923931984,0.8069447167523053,1,130.53445891236885,0.27107910803727003,idle
12,2,-51.54318151614837,120.34728858251876,0.5765558106796943,0.6694796765759867,0.8835268191610299,2,130.92046986613923,0.27003472999050065,idle
12,3,-51.889119247099316,119.80559111744058,-0.3459377309509421,-0.5416974650781785,0.6427356045588348,-2,130.55979610599525,0.2710104328993297,idle
12,4,-52.63278521864831,119.2289593200774,-0.7436659715489903,-0.5766317973631941,0.9410331062030769,-1,130.32940888541248,0.271635526094104,idle
12,5,-53.02409110016655,119.57801028796041,-0.39130588151824436,0.3490509678830224,0.5243633006712475,-1,130.8069370539129,0.2703414821126526,idle
12,6,-52.8450503533265,120.79301235188673,0.1790407468400533,1.2150020639263273,1.2281227969442954,2,131.84669574884563,0.2675451458138505,idle
12,7,-53.47558369893107,121.87635341930252,-0.6305333456045668,1.08334106741579,1.2534752364003332,2,133.09201168638228,0.26423402323248896,idle
12,8,-53.430978488175846,121.95128328814641,0.04460521075522013,0.07492986884388973,0.08720154856125047,2,133.14272401385534,0.26410005798065167,idle
12,9,-53.92670800040876,121.75402048798472,-0.49572951223291223,-0.19726280016170183,0.5335357172920259,-1,133.1620491759944,0.2640490251474852,idle
13,0,25.559629223057733,88.01796028414337,1.0540504308154883,10.291988900871957,10.345823207767173,2,91.65400143256828,0.3999002994467044,retreat
13,1,28.401103580784643,94.28020228126493,2.8414743577269093,6.262241997121562,6.876747149352854,2,98.4651168018537,0.37356951720553444,retreat
13,2,29.38688162084642,102.16167042074515,0.9857780400617767,7.881468139480214,7.942877210300417,2,106.3042600959839,0.34540328556740385,retreat
13,3,30.337270510399428,111.81730074218657,0.9503888895530076,9.655630321441425,9.702290242294591,2,115.85965098898646,0.3139264645317398,retreat
13,4,32.70999933747402,121.44771197760552,2.372728827074588,9.630411235418952,9.918400206188211,2,125.77555724882708,0.2842913823826441,retreat
13,5,34.32002511680027,133.8197153718501,1.6100257793262496,12.372003394244583,12.476323617047393,2,138.15057128445315,0.2512000330437449,retreat
13,6,36.09300823515829,145.91738381522148,1.7729831183580207,12.097668443371377,12.226898662527885,2,150.31496313721354,0.2224284879803528,retreat
13,7,38.62890938931242,158.9264481280283,2.535901154154132,13.009064312806824,13.25392579420846,2,163.5536870730788,0.19484773516768572,retreat
13,8,42.269019991493714,174.6029873353313,3.6401106021812923,15.676539207302987,16.093610120610617,2,179.64652303193392,0.16588421560921834,retreat
13,9,46.10665622557767,192.89512250210174,3.8376362340839565,18.292135166770436,18.69036277937252,2,198.32889863407308,0.13761587543449577,retreat
14,0,-80.42223468110494,49.01901284000396,4.78212320027336,-5.781397112794189,7.502883104408445,-2,94.18385982168702,0.38991028756015816,attack
14,1,-75.80511646335063,44.97917401281834,4.6171182177543155,-4.039838827185619,6.134988051036062,1,88.1450042651173,0.41418189462415844,attack
14,2,-71.90114527948282,40.67628494459086,3.903971183867809,-4.302889068227483,5.809978084118889,-2,82.60953243660711,0.4377552457867146,attack
14,3,-66.57819166031689,35.61371190105695,5.322953619165922,-5.062573043533907,7.345984008484347,1,75.50491427800826,0.4699875176697933,attack
14,4,-64.19943559417275,31.06140101363945,2.3787560661441396,-4.552310887417501,5.136342554572996,-2,71.31884858535265,0.49007909337447336,attack
14,5,-61.199614878039895,27.21955625358357,2.9998207161328585,-3.8418447600558827,4.874289229139844,-2,66.97982609608958,0.5118118197969483,attack
14,6,-58.67014585547359,24.28738402005122,2.529469022566305,-2.9321722335323472,3.8724472292363923,-2,63.49852783521823,0.5299432898986195,attack
14,7,-55.51239273839182,21.383925641453413,3.1577531170817745,-2.903458378597807,4.289694080548107,1,59.488637767061576,0.5516252392518453,attack
14,8,-53.16870533924334,18.496703567288183,2.343687399148482,-2.8872220741652295,3.718725847716439,-2,56.29422057642698,0.5695309191825928,attack
14,9,-50.56837463296733,17.074468559639975,2.600330706276014,-1.4222350076482073,2.9638610289590184,1,53.3731954225552,0.5864124166730377,attack
15,0,-30.863442173557534,165.79546912685078,0.2248779247827989,-0.34647921000023557,0.4130592257981965,-2,168.64367656628295,0.18517818307819767,idle
15,1,-31.169582712509857,165.75917501157724,-0.3061405389523235,-0.036294115273534586,0.3082844342381038,-1,168.66430264579012,0.1851399920177207,idle
15,2,-30.72191949774459,166.5207958881262,0.4476632147652675,0.7616208765489489,0.8834414035176092,2,169.3310715753045,0.18390964242748223,idle
15,3,-29.915458933092868,166.56589100424767,0.8064605646517228,0.04509511612147983,0.807720379733225,1,169.2309981333694,0.18409377925737438,idle
15,4,-30.287549747417664,167.0605275057715,-0.3720908143247969,0.4946365015238142,0.6189643307530804,2,169.78384940920893,0.1830788226354571,idle
15,5,-30.65796191702277,167.2403210094442,-0.37041216960510576,0.1797935036726964,0.4117412772050739,-1,170.02716136031782,0.18263391146055788,idle
15,6,-31.074567053576086,167.17090337338973,-0.41660513655331544,-0.06941763605446534,0.42234896471756245,-1,170.0345248831613,0.1826204636658893,idle
15,7,-30.503310118512072,168.12813460074705,0.5712569350640121,0.9572312273573034,1.114731406432374,2,170.87282280255405,0.1810959589918607,idle
15,8,-30.143797374256984,167.75270263972186,0.35951274425508856,-0.3754319610251912,0.5198062818406924,-2,170.43948416687726,0.18188242053999681,idle
15,9,-30.228855745661097,167.1593209592609,-0.08505837140411338,-0.5933816804609745,0.5994470328999971,-2,169.87060458847253,0.18292006115154857,idle
16,0,-67.72365521365481,129.78857531269765,3.0983779724476577,-14.586465203094523,14.91190508222327,-2,146.39524499517663,0.23132018407073177,attack
16,1,-63.679824996803404,115.74484588509233,4.043830216851402,-14.04372942760531,14.614338817014879,-2,132.10597814098833,0.26685234690064547,attack
16,2,-61.02952335293459,102.16305488383597,2.650301643868817,-13.581791001256363,13.837960312318506,-2,119.00374995723483,0.30420985611330026,attack
16,3,-59.4565429490313,92.06521683068794,1.572980403903288,-10.097838053148031,10.219618422361384,-2,109.5950940942686,0.3342216307516642,attack
16,4,-55.76965387812883,84.02639526292357,3.6868890709024726,-8.038821567764371,8.843969878934105,-2,100.84983586782556,0.3647663166905785,attack
16,5,-51.62160180984221,75.9405146708351,4.148052068286618,-8.085880592088472,9.087783058080221,-2,91.82456938034191,0.39921877910565856,attack
16,6,-50.10269576794878,68.04363743705039,1.5189060418934301,-7.8968772337847115,8.041625806363266,-2,84.49980307006874,0.42955820413858237,attack
16,7,-47.36288478334189,61.56168378126554,2.7398109846068905,-6.4819536557848485,7.037207359962838,-2,77.67292813448358,0.4599077829956014,attack
16,8,-45.832770797424594,57.78066576383561,1.5301139859172976,-3.7810180174299335,4.078890297376176,-2,73.75125907454964,0.4783021703152752,attack
16,9,-42.332212923013856,52.543176123929136,3.5005578744107377,-5.237489639906468,6.299619286927315,-2,67.47445152166573,0.5092865189437206,attack
17,0,-57.50801794668105,103.981851195157,3.91919039224825,-11.10161962685002,11.773105438666239,-2,118.8250710335473,0.30475390091190635,attack
17,1,-53.93868916148523,92.4709454831573,3.5693287851958244,-11.510905711999705,12.051599822736188,-2,107.05259430302645,0.3428281619121672,attack
17,2,-51.6487287770367,83.48730517923875,2.2899603844485266,-8.983640303918541,9.270906734108227,-2,98.17189674430888,0.3746665054676874,attack
17,3,-47.982827023941205,74.23855213568454,3.6659017530954943,-9.248753043554203,9.948782263372825,-2,88.39521656974553,0.4131468559972661,attack
17,4,-44.71961119404905,68.37957811455388,3.263215829892153,-5.858974021130664,6.70642633097112,-2,81.70440825605002,0.4417354601360334,attack
17,5,-42.987204789801716,61.64264344743059,1.7324064042473344,-6.736934667123284,6.956113904944678,-2,75.15128253614445,0.47165248490628214,attack
17,6,-40.48346705622633,55.76298600116663,2.503737733575381,-5.879657446263961,6.390545698446763,-2,68.90879270934057,0.5020337516974828,attack
17,7,-39.80738150422491,50.64786952246086,0.6760855520014235,-5.115116478705775,5.159603498753798,-2,64.41920761222639,0.5250866007826127,attack
17,8,-37.859587596722236,46.05678954796354,1.947793907502669,-4.591079974497316,4.9871751962744195,-2,59.62026699419659,0.5508996168830638,attack
17,9,-34.999122296116646,39.46112416699485,2.860465300605588,-6.59566538096869,7.189232473197501,-2,52.74579492264302,0.5901031367985308,attack
18,0,-2.9961532187335553,149.84011381313755,1.1737377815451404,0.23259710663604966,1.196562490571207,1,149.87006586254688,0.22342027083300844,idle
18,1,-2.7496446563828143,150.07575186627605,0.24650856235074117,0.23563805313851116,0.34101578174497593,1,150.10093885104263,0.22290504875998413,idle
18,2,-3.693888059906915,150.38818134088297,-0.9442434035241004,0.3124294746069287,0.9945892527581115,-1,150.43353979753792,0.22216489601785383,idle
18,3,-4.242866061211707,149.5620128571848,-0.548978001304792,-0.8261684836981608,0.9919330669822044,-2,149.6221828550369,0.22397477870119084,idle
18,4,-3.6867385917651845,148.9497856413053,0.5561274694465227,-0.612227215879501,0.8271033346182073,-2,148.99540490912736,0.22538301185570211,idle
18,5,-2.8576149469738685,148.6503343823956,0.829123644791316,-0.29945125890970775,0.8815424407336524,1,148.67779886446797,0.22609997988920474,idle
18,6,-2.733323612447797,149.05152162262775,0.12429133452607176,0.40118724023214253,0.4199994494798234,2,149.07658151430437,0.22520012781760157,idle
18,7,-1.6414841764479478,149.27243236961442,1.0918394359998491,0.22091074698667681,1.1139636044946353,1,149.2814574414473,0.22473921927435248,idle
18,8,-1.42459561706601,149.3526589192583,0.21688855938193785,0.08022654964386157,0.23125083017911818,1,149.35945299486224,0.22456400101664648,idle
18,9,-1.905679988017845,149.01123033238403,-0.4810843709518352,-0.34142858687424943,0.5899285142363182,-1,149.02341554731436,0.22531988947661957,idle
19,0,77.70238246516918,116.43066342034713,0.6871468701732406,-0.49178381103083435,0.844998306495872,1,139.97771117312067,0.24665193363781174,idle
19,1,77.4503255350154,116.418652138665,-0.25205693015378705,-0.01201128168214056,0.25234295497635517,-1,139.82794960687704,0.24702160017690505,idle
19,2,77.75047186103586,116.33849275416195,0.30014632602046626,-0.08015938450305324,0.3106659684411737,1,139.92776983473982,0.246775145678923,idle
19,3,78.06506876078666,116.67296773272214,0.31459689975080285,0.3344749785601931,0.4591783102626455,2,140.38068371463066,0.24565999403657462,idle
19,4,77.62208559878611,117.20460962428058,-0.4429831620005433,0.531641891558435,0.6920095249892376,2,140.5777674096629,0.24517631502590329,idle
19,5,77.76088001225831,116.55033656549473,0.13879441347219454,-0.6542730587858532,0.6688326581919329,-2,140.10972633550796,0.24632653052507164,idle
19,6,78.1722310606653,116.0648809340687,0.4113510484069862,-0.4854556314260316,0.6362993439480932,-2,139.9355362130777,0.24675598093167875,idle
19,7,78.56000219881703,115.86182988230571,0.38777113815172876,-0.20305105176297802,0.4377170149828981,1,139.98441902281297,0.246635389151736,idle
19,8,78.35410747347315,115.37967900550667,-0.20589472534387893,-0.48215087679904367,0.5242729307550772,-2,139.46984077347454,0.24790779216639042,idle
